name,time,level description,location,water_level
h2o_feet,1567363320000000000,below 3 feet,coyote_creek,2.323
h2o_feet,1567363320000000000,between 3 and 6 feet,santa_monica,5.899
h2o_feet,1567363680000000000,below 3 feet,coyote_creek,2.5
h2o_feet,1567363680000000000,between 6 and 9 feet,santa_monica,6.014
h2o_feet,1567364040000000000,below 3 feet,coyote_creek,2.677
h2o_feet,1567364040000000000,between 6 and 9 feet,santa_monica,6.02
h2o_feet,1567364400000000000,below 3 feet,coyote_creek,2.854
h2o_feet,1567364400000000000,between 3 and 6 feet,santa_monica,5.991
h2o_feet,1567364760000000000,between 3 and 6 feet,coyote_creek,3.038
h2o_feet,1567364760000000000,between 6 and 9 feet,santa_monica,6.126144142
h2o_feet,1567365120000000000,between 3 and 6 feet,coyote_creek,3.225
h2o_feet,1567365120000000000,between 6 and 9 feet,santa_monica,6.204
h2o_feet,1567365480000000000,between 3 and 6 feet,coyote_creek,3.415
h2o_feet,1567365480000000000,between 6 and 9 feet,santa_monica,6.204
h2o_feet,1567365840000000000,between 3 and 6 feet,coyote_creek,3.606
h2o_feet,1567365840000000000,between 6 and 9 feet,santa_monica,6.23
h2o_feet,1567366200000000000,between 3 and 6 feet,coyote_creek,3.789
h2o_feet,1567366200000000000,between 6 and 9 feet,santa_monica,6.155
h2o_feet,1567366560000000000,between 3 and 6 feet,coyote_creek,3.983
h2o_feet,1567366560000000000,between 6 and 9 feet,santa_monica,6.106
h2o_feet,1567366920000000000,between 3 and 6 feet,coyote_creek,4.186
h2o_feet,1567366920000000000,between 6 and 9 feet,santa_monica,6.168
h2o_feet,1567367280000000000,between 3 and 6 feet,coyote_creek,4.4
h2o_feet,1567367280000000000,between 6 and 9 feet,santa_monica,6.175
h2o_feet,1567367640000000000,between 3 and 6 feet,coyote_creek,4.639
h2o_feet,1567367640000000000,between 6 and 9 feet,santa_monica,6.161
h2o_feet,1567368000000000000,between 3 and 6 feet,coyote_creek,4.902
h2o_feet,1567368000000000000,between 6 and 9 feet,santa_monica,6.188
h2o_feet,1567368360000000000,between 3 and 6 feet,coyote_creek,5.157
h2o_feet,1567368360000000000,between 6 and 9 feet,santa_monica,6.043
h2o_feet,1567368720000000000,between 3 and 6 feet,coyote_creek,5.413
h2o_feet,1567368720000000000,between 6 and 9 feet,santa_monica,6.04
h2o_feet,1567369080000000000,between 3 and 6 feet,coyote_creek,5.656
h2o_feet,1567369080000000000,between 6 and 9 feet,santa_monica,6.086
h2o_feet,1567369440000000000,between 3 and 6 feet,coyote_creek,5.896
h2o_feet,1567369440000000000,between 6 and 9 feet,santa_monica,6.027
h2o_feet,1567369800000000000,between 3 and 6 feet,santa_monica,5.955
h2o_feet,1567369800000000000,between 6 and 9 feet,coyote_creek,6.135
h2o_feet,1567370160000000000,between 3 and 6 feet,santa_monica,5.912
h2o_feet,1567370160000000000,between 6 and 9 feet,coyote_creek,6.362
h2o_feet,1567370520000000000,between 3 and 6 feet,santa_monica,5.837
h2o_feet,1567370520000000000,between 6 and 9 feet,coyote_creek,6.591
h2o_feet,1567370880000000000,between 3 and 6 feet,santa_monica,5.774
h2o_feet,1567370880000000000,between 6 and 9 feet,coyote_creek,6.808
h2o_feet,1567371240000000000,between 3 and 6 feet,santa_monica,5.784
h2o_feet,1567371240000000000,between 6 and 9 feet,coyote_creek,7.021
h2o_feet,1567371600000000000,between 3 and 6 feet,santa_monica,5.709
h2o_feet,1567371600000000000,between 6 and 9 feet,coyote_creek,7.215
h2o_feet,1567371960000000000,between 3 and 6 feet,santa_monica,5.551
h2o_feet,1567371960000000000,between 6 and 9 feet,coyote_creek,7.408
h2o_feet,1567372320000000000,between 3 and 6 feet,santa_monica,5.525
h2o_feet,1567372320000000000,between 6 and 9 feet,coyote_creek,7.585
h2o_feet,1567372680000000000,between 3 and 6 feet,santa_monica,5.387
h2o_feet,1567372680000000000,between 6 and 9 feet,coyote_creek,7.776
h2o_feet,1567373040000000000,between 3 and 6 feet,santa_monica,5.331
h2o_feet,1567373040000000000,between 6 and 9 feet,coyote_creek,7.953
h2o_feet,1567373400000000000,between 3 and 6 feet,santa_monica,5.279
h2o_feet,1567373400000000000,between 6 and 9 feet,coyote_creek,8.12
h2o_feet,1567373760000000000,between 3 and 6 feet,santa_monica,5.131
h2o_feet,1567373760000000000,between 6 and 9 feet,coyote_creek,8.287
h2o_feet,1567374120000000000,between 3 and 6 feet,santa_monica,5.108
h2o_feet,1567374120000000000,between 6 and 9 feet,coyote_creek,8.448
h2o_feet,1567374480000000000,between 3 and 6 feet,santa_monica,5.01
h2o_feet,1567374480000000000,between 6 and 9 feet,coyote_creek,8.596
h2o_feet,1567374840000000000,between 3 and 6 feet,santa_monica,4.872
h2o_feet,1567374840000000000,between 6 and 9 feet,coyote_creek,8.74
h2o_feet,1567375200000000000,between 3 and 6 feet,santa_monica,4.738
h2o_feet,1567375200000000000,between 6 and 9 feet,coyote_creek,8.858
h2o_feet,1567375560000000000,between 3 and 6 feet,santa_monica,4.652
h2o_feet,1567375560000000000,between 6 and 9 feet,coyote_creek,8.993
h2o_feet,1567375920000000000,at or greater than 9 feet,coyote_creek,9.111
h2o_feet,1567375920000000000,between 3 and 6 feet,santa_monica,4.57
h2o_feet,1567376280000000000,at or greater than 9 feet,coyote_creek,9.209
h2o_feet,1567376280000000000,between 3 and 6 feet,santa_monica,4.413
h2o_feet,1567376640000000000,at or greater than 9 feet,coyote_creek,9.318
h2o_feet,1567376640000000000,between 3 and 6 feet,santa_monica,4.285
h2o_feet,1567377000000000000,at or greater than 9 feet,coyote_creek,9.413
h2o_feet,1567377000000000000,between 3 and 6 feet,santa_monica,4.288
h2o_feet,1567377360000000000,at or greater than 9 feet,coyote_creek,9.498
h2o_feet,1567377360000000000,between 3 and 6 feet,santa_monica,4.167
h2o_feet,1567377720000000000,at or greater than 9 feet,coyote_creek,9.583
h2o_feet,1567377720000000000,between 3 and 6 feet,santa_monica,4.016
h2o_feet,1567378080000000000,at or greater than 9 feet,coyote_creek,9.652
h2o_feet,1567378080000000000,between 3 and 6 feet,santa_monica,3.806
h2o_feet,1567378440000000000,at or greater than 9 feet,coyote_creek,9.705
h2o_feet,1567378440000000000,between 3 and 6 feet,santa_monica,3.757
h2o_feet,1567378800000000000,at or greater than 9 feet,coyote_creek,9.757
h2o_feet,1567378800000000000,between 3 and 6 feet,santa_monica,3.599
h2o_feet,1567379160000000000,at or greater than 9 feet,coyote_creek,9.8
h2o_feet,1567379160000000000,between 3 and 6 feet,santa_monica,3.455
h2o_feet,1567379520000000000,at or greater than 9 feet,coyote_creek,9.829
h2o_feet,1567379520000000000,between 3 and 6 feet,santa_monica,3.422
h2o_feet,1567379880000000000,at or greater than 9 feet,coyote_creek,9.862
h2o_feet,1567379880000000000,between 3 and 6 feet,santa_monica,3.36
h2o_feet,1567380240000000000,at or greater than 9 feet,coyote_creek,9.892
h2o_feet,1567380240000000000,between 3 and 6 feet,santa_monica,3.156
h2o_feet,1567380600000000000,at or greater than 9 feet,coyote_creek,9.902
h2o_feet,1567380600000000000,between 3 and 6 feet,santa_monica,3.022
h2o_feet,1567380960000000000,at or greater than 9 feet,coyote_creek,9.898
h2o_feet,1567380960000000000,below 3 feet,santa_monica,2.871
h2o_feet,1567381320000000000,at or greater than 9 feet,coyote_creek,9.879
h2o_feet,1567381320000000000,below 3 feet,santa_monica,2.687
h2o_feet,1567381680000000000,at or greater than 9 feet,coyote_creek,9.872
h2o_feet,1567381680000000000,below 3 feet,santa_monica,2.671
h2o_feet,1567382040000000000,at or greater than 9 feet,coyote_creek,9.823
h2o_feet,1567382040000000000,below 3 feet,santa_monica,2.589
h2o_feet,1567382400000000000,at or greater than 9 feet,coyote_creek,9.777
h2o_feet,1567382400000000000,below 3 feet,santa_monica,2.497
h2o_feet,1567382760000000000,at or greater than 9 feet,coyote_creek,9.728
h2o_feet,1567382760000000000,below 3 feet,santa_monica,2.372
h2o_feet,1567383120000000000,at or greater than 9 feet,coyote_creek,9.649
h2o_feet,1567383120000000000,below 3 feet,santa_monica,2.244
h2o_feet,1567383480000000000,at or greater than 9 feet,coyote_creek,9.57
h2o_feet,1567383480000000000,below 3 feet,santa_monica,2.247
h2o_feet,1567383840000000000,at or greater than 9 feet,coyote_creek,9.469
h2o_feet,1567383840000000000,below 3 feet,santa_monica,2.185
h2o_feet,1567384200000000000,at or greater than 9 feet,coyote_creek,9.373
h2o_feet,1567384200000000000,below 3 feet,santa_monica,2.031
h2o_feet,1567384560000000000,at or greater than 9 feet,coyote_creek,9.272
h2o_feet,1567384560000000000,below 3 feet,santa_monica,1.87
h2o_feet,1567384920000000000,at or greater than 9 feet,coyote_creek,9.157
h2o_feet,1567384920000000000,below 3 feet,santa_monica,1.778
h2o_feet,1567385280000000000,at or greater than 9 feet,coyote_creek,9.035
h2o_feet,1567385280000000000,below 3 feet,santa_monica,1.798
h2o_feet,1567385640000000000,below 3 feet,santa_monica,1.752
h2o_feet,1567385640000000000,between 6 and 9 feet,coyote_creek,8.907
h2o_feet,1567386000000000000,below 3 feet,santa_monica,1.755
h2o_feet,1567386000000000000,between 6 and 9 feet,coyote_creek,8.773
h2o_feet,1567386360000000000,below 3 feet,santa_monica,1.713
h2o_feet,1567386360000000000,between 6 and 9 feet,coyote_creek,8.622
h2o_feet,1567386720000000000,below 3 feet,santa_monica,1.578
h2o_feet,1567386720000000000,between 6 and 9 feet,coyote_creek,8.465
h2o_feet,1567387080000000000,below 3 feet,santa_monica,1.473
h2o_feet,1567387080000000000,between 6 and 9 feet,coyote_creek,8.31
h2o_feet,1567387440000000000,below 3 feet,santa_monica,1.476
h2o_feet,1567387440000000000,between 6 and 9 feet,coyote_creek,8.15
h2o_feet,1567387800000000000,below 3 feet,santa_monica,1.335
h2o_feet,1567387800000000000,between 6 and 9 feet,coyote_creek,8.012
h2o_feet,1567388160000000000,below 3 feet,santa_monica,1.325
h2o_feet,1567388160000000000,between 6 and 9 feet,coyote_creek,7.851
h2o_feet,1567388520000000000,below 3 feet,santa_monica,1.342
h2o_feet,1567388520000000000,between 6 and 9 feet,coyote_creek,7.687
h2o_feet,1567388880000000000,below 3 feet,santa_monica,1.299
h2o_feet,1567388880000000000,between 6 and 9 feet,coyote_creek,7.52
h2o_feet,1567389240000000000,below 3 feet,santa_monica,1.329
h2o_feet,1567389240000000000,between 6 and 9 feet,coyote_creek,7.356
h2o_feet,1567389600000000000,below 3 feet,santa_monica,1.329
h2o_feet,1567389600000000000,between 6 and 9 feet,coyote_creek,7.195
h2o_feet,1567389960000000000,below 3 feet,santa_monica,1.283
h2o_feet,1567389960000000000,between 6 and 9 feet,coyote_creek,7.011
h2o_feet,1567390320000000000,below 3 feet,santa_monica,1.296
h2o_feet,1567390320000000000,between 6 and 9 feet,coyote_creek,6.837
h2o_feet,1567390680000000000,below 3 feet,santa_monica,1.316
h2o_feet,1567390680000000000,between 6 and 9 feet,coyote_creek,6.67
h2o_feet,1567391040000000000,below 3 feet,santa_monica,1.342
h2o_feet,1567391040000000000,between 6 and 9 feet,coyote_creek,6.503
h2o_feet,1567391400000000000,below 3 feet,santa_monica,1.365
h2o_feet,1567391400000000000,between 6 and 9 feet,coyote_creek,6.352
h2o_feet,1567391760000000000,below 3 feet,santa_monica,1.358
h2o_feet,1567391760000000000,between 6 and 9 feet,coyote_creek,6.191
h2o_feet,1567392120000000000,below 3 feet,santa_monica,1.339
h2o_feet,1567392120000000000,between 6 and 9 feet,coyote_creek,6.03
h2o_feet,1567392480000000000,below 3 feet,santa_monica,1.414
h2o_feet,1567392480000000000,between 3 and 6 feet,coyote_creek,5.863
h2o_feet,1567392840000000000,below 3 feet,santa_monica,1.378
h2o_feet,1567392840000000000,between 3 and 6 feet,coyote_creek,5.705
h2o_feet,1567393200000000000,below 3 feet,santa_monica,1.463
h2o_feet,1567393200000000000,between 3 and 6 feet,coyote_creek,5.551
h2o_feet,1567393560000000000,below 3 feet,santa_monica,1.558
h2o_feet,1567393560000000000,between 3 and 6 feet,coyote_creek,5.39
h2o_feet,1567393920000000000,below 3 feet,santa_monica,1.588
h2o_feet,1567393920000000000,between 3 and 6 feet,coyote_creek,5.23
h2o_feet,1567394280000000000,below 3 feet,santa_monica,1.558
h2o_feet,1567394280000000000,between 3 and 6 feet,coyote_creek,5.079
h2o_feet,1567394640000000000,below 3 feet,santa_monica,1.552
h2o_feet,1567394640000000000,between 3 and 6 feet,coyote_creek,4.911
h2o_feet,1567395000000000000,below 3 feet,santa_monica,1.588
h2o_feet,1567395000000000000,between 3 and 6 feet,coyote_creek,4.764
h2o_feet,1567395360000000000,below 3 feet,santa_monica,1.703
h2o_feet,1567395360000000000,between 3 and 6 feet,coyote_creek,4.6
h2o_feet,1567395720000000000,below 3 feet,santa_monica,1.785
h2o_feet,1567395720000000000,between 3 and 6 feet,coyote_creek,4.426
h2o_feet,1567396080000000000,below 3 feet,santa_monica,1.913
h2o_feet,1567396080000000000,between 3 and 6 feet,coyote_creek,4.245
h2o_feet,1567396440000000000,below 3 feet,santa_monica,1.952
h2o_feet,1567396440000000000,between 3 and 6 feet,coyote_creek,4.072
h2o_feet,1567396800000000000,below 3 feet,santa_monica,1.946
h2o_feet,1567396800000000000,between 3 and 6 feet,coyote_creek,3.878
h2o_feet,1567397160000000000,below 3 feet,santa_monica,1.985
h2o_feet,1567397160000000000,between 3 and 6 feet,coyote_creek,3.694
h2o_feet,1567397520000000000,below 3 feet,santa_monica,2.152
h2o_feet,1567397520000000000,between 3 and 6 feet,coyote_creek,3.517
h2o_feet,1567397880000000000,below 3 feet,santa_monica,2.257
h2o_feet,1567397880000000000,between 3 and 6 feet,coyote_creek,3.346
h2o_feet,1567398240000000000,below 3 feet,santa_monica,2.31
h2o_feet,1567398240000000000,between 3 and 6 feet,coyote_creek,3.173
h2o_feet,1567398600000000000,below 3 feet,coyote_creek,2.999
h2o_feet,1567398600000000000,below 3 feet,santa_monica,2.369
h2o_feet,1567398960000000000,below 3 feet,coyote_creek,2.822
h2o_feet,1567398960000000000,below 3 feet,santa_monica,2.467
h2o_feet,1567399320000000000,below 3 feet,coyote_creek,2.648
h2o_feet,1567399320000000000,below 3 feet,santa_monica,2.556
h2o_feet,1567399680000000000,below 3 feet,coyote_creek,2.474
h2o_feet,1567399680000000000,below 3 feet,santa_monica,2.536
h2o_feet,1567400040000000000,below 3 feet,coyote_creek,2.306
h2o_feet,1567400040000000000,below 3 feet,santa_monica,2.664
h2o_feet,1567400400000000000,below 3 feet,coyote_creek,2.136
h2o_feet,1567400400000000000,below 3 feet,santa_monica,2.812
h2o_feet,1567400760000000000,below 3 feet,coyote_creek,1.965
h2o_feet,1567400760000000000,below 3 feet,santa_monica,2.887
h2o_feet,1567401120000000000,below 3 feet,coyote_creek,1.791
h2o_feet,1567401120000000000,below 3 feet,santa_monica,2.946
h2o_feet,1567401480000000000,below 3 feet,coyote_creek,1.621
h2o_feet,1567401480000000000,between 3 and 6 feet,santa_monica,3.035
h2o_feet,1567401840000000000,below 3 feet,coyote_creek,1.463
h2o_feet,1567401840000000000,between 3 and 6 feet,santa_monica,3.077
h2o_feet,1567402200000000000,below 3 feet,coyote_creek,1.312
h2o_feet,1567402200000000000,between 3 and 6 feet,santa_monica,3.169
h2o_feet,1567402560000000000,below 3 feet,coyote_creek,1.178
h2o_feet,1567402560000000000,between 3 and 6 feet,santa_monica,3.33
h2o_feet,1567402920000000000,below 3 feet,coyote_creek,1.04
h2o_feet,1567402920000000000,between 3 and 6 feet,santa_monica,3.389
h2o_feet,1567403280000000000,below 3 feet,coyote_creek,0.925
h2o_feet,1567403280000000000,between 3 and 6 feet,santa_monica,3.468
h2o_feet,1567403640000000000,below 3 feet,coyote_creek,0.827
h2o_feet,1567403640000000000,between 3 and 6 feet,santa_monica,3.576
h2o_feet,1567404000000000000,below 3 feet,coyote_creek,0.745
h2o_feet,1567404000000000000,between 3 and 6 feet,santa_monica,3.625
h2o_feet,1567404360000000000,below 3 feet,coyote_creek,0.696
h2o_feet,1567404360000000000,between 3 and 6 feet,santa_monica,3.688
h2o_feet,1567404720000000000,below 3 feet,coyote_creek,0.679
h2o_feet,1567404720000000000,between 3 and 6 feet,santa_monica,3.737
h2o_feet,1567405080000000000,below 3 feet,coyote_creek,0.686
h2o_feet,1567405080000000000,between 3 and 6 feet,santa_monica,3.799
h2o_feet,1567405440000000000,below 3 feet,coyote_creek,0.709
h2o_feet,1567405440000000000,between 3 and 6 feet,santa_monica,3.927
h2o_feet,1567405800000000000,below 3 feet,coyote_creek,0.741
h2o_feet,1567405800000000000,between 3 and 6 feet,santa_monica,4.039
h2o_feet,1567406160000000000,below 3 feet,coyote_creek,0.794
h2o_feet,1567406160000000000,between 3 and 6 feet,santa_monica,4.016
h2o_feet,1567406520000000000,below 3 feet,coyote_creek,0.866
h2o_feet,1567406520000000000,between 3 and 6 feet,santa_monica,4.026
h2o_feet,1567406880000000000,below 3 feet,coyote_creek,0.955
h2o_feet,1567406880000000000,between 3 and 6 feet,santa_monica,4.134
h2o_feet,1567407240000000000,below 3 feet,coyote_creek,1.053
h2o_feet,1567407240000000000,between 3 and 6 feet,santa_monica,4.15
h2o_feet,1567407600000000000,below 3 feet,coyote_creek,1.165
h2o_feet,1567407600000000000,between 3 and 6 feet,santa_monica,4.239
h2o_feet,1567407960000000000,below 3 feet,coyote_creek,1.293
h2o_feet,1567407960000000000,between 3 and 6 feet,santa_monica,4.377
h2o_feet,1567408320000000000,below 3 feet,coyote_creek,1.427
h2o_feet,1567408320000000000,between 3 and 6 feet,santa_monica,4.367
h2o_feet,1567408680000000000,below 3 feet,coyote_creek,1.572
h2o_feet,1567408680000000000,between 3 and 6 feet,santa_monica,4.35
h2o_feet,1567409040000000000,below 3 feet,coyote_creek,1.729
h2o_feet,1567409040000000000,between 3 and 6 feet,santa_monica,4.386
h2o_feet,1567409400000000000,below 3 feet,coyote_creek,1.893
h2o_feet,1567409400000000000,between 3 and 6 feet,santa_monica,4.472
h2o_feet,1567409760000000000,below 3 feet,coyote_creek,2.054
h2o_feet,1567409760000000000,between 3 and 6 feet,santa_monica,4.567
h2o_feet,1567410120000000000,below 3 feet,coyote_creek,2.228
h2o_feet,1567410120000000000,between 3 and 6 feet,santa_monica,4.649
h2o_feet,1567410480000000000,below 3 feet,coyote_creek,2.398
h2o_feet,1567410480000000000,between 3 and 6 feet,santa_monica,4.626
h2o_feet,1567410840000000000,below 3 feet,coyote_creek,2.559
h2o_feet,1567410840000000000,between 3 and 6 feet,santa_monica,4.626
h2o_feet,1567411200000000000,below 3 feet,coyote_creek,2.74
h2o_feet,1567411200000000000,between 3 and 6 feet,santa_monica,4.678
h2o_feet,1567411560000000000,below 3 feet,coyote_creek,2.913
h2o_feet,1567411560000000000,between 3 and 6 feet,santa_monica,4.587
h2o_feet,1567411920000000000,between 3 and 6 feet,coyote_creek,3.087
h2o_feet,1567411920000000000,between 3 and 6 feet,santa_monica,4.682
h2o_feet,1567412280000000000,between 3 and 6 feet,coyote_creek,3.245
h2o_feet,1567412280000000000,between 3 and 6 feet,santa_monica,4.685
h2o_feet,1567412640000000000,between 3 and 6 feet,coyote_creek,3.409
h2o_feet,1567412640000000000,between 3 and 6 feet,santa_monica,4.639
h2o_feet,1567413000000000000,between 3 and 6 feet,coyote_creek,3.593
h2o_feet,1567413000000000000,between 3 and 6 feet,santa_monica,4.646
h2o_feet,1567413360000000000,between 3 and 6 feet,coyote_creek,3.77
h2o_feet,1567413360000000000,between 3 and 6 feet,santa_monica,4.682
h2o_feet,1567413720000000000,between 3 and 6 feet,coyote_creek,3.947
h2o_feet,1567413720000000000,between 3 and 6 feet,santa_monica,4.656
h2o_feet,1567414080000000000,between 3 and 6 feet,coyote_creek,4.134
h2o_feet,1567414080000000000,between 3 and 6 feet,santa_monica,4.59
h2o_feet,1567414440000000000,between 3 and 6 feet,coyote_creek,4.327
h2o_feet,1567414440000000000,between 3 and 6 feet,santa_monica,4.567
h2o_feet,1567414800000000000,between 3 and 6 feet,coyote_creek,4.531
h2o_feet,1567414800000000000,between 3 and 6 feet,santa_monica,4.547
h2o_feet,1567415160000000000,between 3 and 6 feet,coyote_creek,4.741
h2o_feet,1567415160000000000,between 3 and 6 feet,santa_monica,4.491
h2o_feet,1567415520000000000,between 3 and 6 feet,coyote_creek,4.941
h2o_feet,1567415520000000000,between 3 and 6 feet,santa_monica,4.537
h2o_feet,1567415880000000000,between 3 and 6 feet,coyote_creek,5.126144141
h2o_feet,1567415880000000000,between 3 and 6 feet,santa_monica,4.462
h2o_feet,1567416240000000000,between 3 and 6 feet,coyote_creek,5.335
h2o_feet,1567416240000000000,between 3 and 6 feet,santa_monica,4.409
h2o_feet,1567416600000000000,between 3 and 6 feet,coyote_creek,5.528
h2o_feet,1567416600000000000,between 3 and 6 feet,santa_monica,4.393
h2o_feet,1567416960000000000,between 3 and 6 feet,coyote_creek,5.728
h2o_feet,1567416960000000000,between 3 and 6 feet,santa_monica,4.38
h2o_feet,1567417320000000000,between 3 and 6 feet,coyote_creek,5.928
h2o_feet,1567417320000000000,between 3 and 6 feet,santa_monica,4.311
h2o_feet,1567417680000000000,between 3 and 6 feet,santa_monica,4.252
h2o_feet,1567417680000000000,between 6 and 9 feet,coyote_creek,6.115
h2o_feet,1567418040000000000,between 3 and 6 feet,santa_monica,4.167
h2o_feet,1567418040000000000,between 6 and 9 feet,coyote_creek,6.299
h2o_feet,1567418400000000000,between 3 and 6 feet,santa_monica,4.111
h2o_feet,1567418400000000000,between 6 and 9 feet,coyote_creek,6.476
h2o_feet,1567418760000000000,between 3 and 6 feet,santa_monica,4.003
h2o_feet,1567418760000000000,between 6 and 9 feet,coyote_creek,6.64
h2o_feet,1567419120000000000,between 3 and 6 feet,santa_monica,4.026
h2o_feet,1567419120000000000,between 6 and 9 feet,coyote_creek,6.791
h2o_feet,1567419480000000000,between 3 and 6 feet,santa_monica,3.973
h2o_feet,1567419480000000000,between 6 and 9 feet,coyote_creek,6.946
h2o_feet,1567419840000000000,between 3 and 6 feet,santa_monica,3.898
h2o_feet,1567419840000000000,between 6 and 9 feet,coyote_creek,7.093
h2o_feet,1567420200000000000,between 3 and 6 feet,santa_monica,3.757
h2o_feet,1567420200000000000,between 6 and 9 feet,coyote_creek,7.224
h2o_feet,1567420560000000000,between 3 and 6 feet,santa_monica,3.661
h2o_feet,1567420560000000000,between 6 and 9 feet,coyote_creek,7.352
h2o_feet,1567420920000000000,between 3 and 6 feet,santa_monica,3.615
h2o_feet,1567420920000000000,between 6 and 9 feet,coyote_creek,7.477
h2o_feet,1567421280000000000,between 3 and 6 feet,santa_monica,3.658
h2o_feet,1567421280000000000,between 6 and 9 feet,coyote_creek,7.595
h2o_feet,1567421640000000000,between 3 and 6 feet,santa_monica,3.553
h2o_feet,1567421640000000000,between 6 and 9 feet,coyote_creek,7.71
h2o_feet,1567422000000000000,between 3 and 6 feet,santa_monica,3.461
h2o_feet,1567422000000000000,between 6 and 9 feet,coyote_creek,7.815
h2o_feet,1567422360000000000,between 3 and 6 feet,santa_monica,3.36
h2o_feet,1567422360000000000,between 6 and 9 feet,coyote_creek,7.913
h2o_feet,1567422720000000000,between 3 and 6 feet,santa_monica,3.268
h2o_feet,1567422720000000000,between 6 and 9 feet,coyote_creek,7.999
h2o_feet,1567423080000000000,between 3 and 6 feet,santa_monica,3.245
h2o_feet,1567423080000000000,between 6 and 9 feet,coyote_creek,8.077
h2o_feet,1567423440000000000,between 3 and 6 feet,santa_monica,3.202
h2o_feet,1567423440000000000,between 6 and 9 feet,coyote_creek,8.126144143
h2o_feet,1567423800000000000,between 3 and 6 feet,santa_monica,3.153
h2o_feet,1567423800000000000,between 6 and 9 feet,coyote_creek,8.202
h2o_feet,1567424160000000000,between 3 and 6 feet,santa_monica,3.035
h2o_feet,1567424160000000000,between 6 and 9 feet,coyote_creek,8.248
h2o_feet,1567424520000000000,below 3 feet,santa_monica,2.946
h2o_feet,1567424520000000000,between 6 and 9 feet,coyote_creek,8.281
h2o_feet,1567424880000000000,below 3 feet,santa_monica,2.792
h2o_feet,1567424880000000000,between 6 and 9 feet,coyote_creek,8.304
h2o_feet,1567425240000000000,below 3 feet,santa_monica,2.746
h2o_feet,1567425240000000000,between 6 and 9 feet,coyote_creek,8.32
h2o_feet,1567425600000000000,below 3 feet,santa_monica,2.726
h2o_feet,1567425600000000000,between 6 and 9 feet,coyote_creek,8.327
h2o_feet,1567425960000000000,below 3 feet,santa_monica,2.69
h2o_feet,1567425960000000000,between 6 and 9 feet,coyote_creek,8.314
h2o_feet,1567426320000000000,below 3 feet,santa_monica,2.556
h2o_feet,1567426320000000000,between 6 and 9 feet,coyote_creek,8.291
h2o_feet,1567426680000000000,below 3 feet,santa_monica,2.52
h2o_feet,1567426680000000000,between 6 and 9 feet,coyote_creek,8.261
h2o_feet,1567427040000000000,below 3 feet,santa_monica,2.474
h2o_feet,1567427040000000000,between 6 and 9 feet,coyote_creek,8.232
h2o_feet,1567427400000000000,below 3 feet,santa_monica,2.516
h2o_feet,1567427400000000000,between 6 and 9 feet,coyote_creek,8.196
h2o_feet,1567427760000000000,below 3 feet,santa_monica,2.438
h2o_feet,1567427760000000000,between 6 and 9 feet,coyote_creek,8.153
h2o_feet,1567428120000000000,below 3 feet,santa_monica,2.339
h2o_feet,1567428120000000000,between 6 and 9 feet,coyote_creek,8.104
h2o_feet,1567428480000000000,below 3 feet,santa_monica,2.264
h2o_feet,1567428480000000000,between 6 and 9 feet,coyote_creek,8.045
h2o_feet,1567428840000000000,below 3 feet,santa_monica,2.215
h2o_feet,1567428840000000000,between 6 and 9 feet,coyote_creek,7.976
h2o_feet,1567429200000000000,below 3 feet,santa_monica,2.244
h2o_feet,1567429200000000000,between 6 and 9 feet,coyote_creek,7.907
h2o_feet,1567429560000000000,below 3 feet,santa_monica,2.221
h2o_feet,1567429560000000000,between 6 and 9 feet,coyote_creek,7.838
h2o_feet,1567429920000000000,below 3 feet,santa_monica,2.178
h2o_feet,1567429920000000000,between 6 and 9 feet,coyote_creek,7.753
h2o_feet,1567430280000000000,below 3 feet,santa_monica,2.126144146
h2o_feet,1567430280000000000,between 6 and 9 feet,coyote_creek,7.667
h2o_feet,1567430640000000000,below 3 feet,santa_monica,2.1
h2o_feet,1567430640000000000,between 6 and 9 feet,coyote_creek,7.569
h2o_feet,1567431000000000000,below 3 feet,santa_monica,2.093
h2o_feet,1567431000000000000,between 6 and 9 feet,coyote_creek,7.464
h2o_feet,1567431360000000000,below 3 feet,santa_monica,2.011
h2o_feet,1567431360000000000,between 6 and 9 feet,coyote_creek,7.356
h2o_feet,1567431720000000000,below 3 feet,santa_monica,1.988
h2o_feet,1567431720000000000,between 6 and 9 feet,coyote_creek,7.238
h2o_feet,1567432080000000000,below 3 feet,santa_monica,2.028
h2o_feet,1567432080000000000,between 6 and 9 feet,coyote_creek,7.116
h2o_feet,1567432440000000000,below 3 feet,santa_monica,2.001
h2o_feet,1567432440000000000,between 6 and 9 feet,coyote_creek,6.988
h2o_feet,1567432800000000000,below 3 feet,santa_monica,2.044
h2o_feet,1567432800000000000,between 6 and 9 feet,coyote_creek,6.86
h2o_feet,1567433160000000000,below 3 feet,santa_monica,2.031
h2o_feet,1567433160000000000,between 6 and 9 feet,coyote_creek,6.736
h2o_feet,1567433520000000000,below 3 feet,santa_monica,2.09
h2o_feet,1567433520000000000,between 6 and 9 feet,coyote_creek,6.601
h2o_feet,1567433880000000000,below 3 feet,santa_monica,2.021
h2o_feet,1567433880000000000,between 6 and 9 feet,coyote_creek,6.47
h2o_feet,1567434240000000000,below 3 feet,santa_monica,1.988
h2o_feet,1567434240000000000,between 6 and 9 feet,coyote_creek,6.322
